code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,  pass/s_n,  kost/p_n,   p_n_max,   correct/k_n,   discl_n,           FER 
10000,       200,        0.0094,    1.63956297,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1259,    0.98000000
10000,       200,        0.0095,    1.61588916,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1251,    0.98500000
10000,       200,        0.0096,    1.64470362,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1285,    0.99000000
10000,       200,        0.0097,    1.61806742,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1275,    0.98500000
10000,       200,        0.0098,    1.66993164,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1327,    0.99500000
10000,       200,        0.0099,    1.58493500,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1270,    0.99500000
10000,       200,        0.0100,    1.64617945,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1330,    0.97500000
10000,       200,        0.1211,    2.27411632,    2.00000000,    2.00000000,    0.00000000,         1,       100,         0,         10000,     12110,    0.00000000
10000,       200,        0.0101,    1.61806447,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1318,    0.99500000
10000,       200,        0.0102,    1.61630887,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1327,    0.98000000
10000,       200,        0.0103,    1.59014540,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1316,    0.98000000
10000,       200,        0.0104,    1.60607198,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1340,    0.99500000
10000,       200,        0.0105,    1.64645235,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1384,    0.99000000
10000,       200,        0.0106,    1.64808105,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1396,    0.98500000
10000,       200,        0.0107,    1.63614751,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1397,    0.98000000
10000,       200,        0.1212,    2.27477298,    2.00000000,    2.00000000,    0.00000000,         1,       100,         0,         10000,     12120,    0.00000000
10000,       200,        0.0108,    1.65087814,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1420,    0.97500000
10000,       200,        0.0109,    1.65970384,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1439,    0.98500000
10000,       200,        0.0110,    1.63209540,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1425,    0.98500000
10000,       200,        0.0111,    1.59033552,    6.00000000,    6.00000000,    0.00000000,         1,       100,         0,         10000,      1399,    0.99000000
