code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,       s_n,       p_n,   p_n_max,           k_n,   discl_n,           FER 
1944,        20,        0.0380,    1.21561880,    2.95000000,   19.55000000,    0.66670000,         0,       255,       302,          1689,        29,    0.00000000
1944,        20,        0.0190,    1.37618652,    3.45000000,   16.60000000,    0.75000000,         0,       257,       227,          1687,        25,    0.00000000
1944,        20,        0.0460,    1.21284302,    3.15000000,    7.50000000,    0.83330000,       739,         0,       152,          1205,        22,    0.00000000
1944,        20,        0.0600,    1.17170862,    3.35000000,   12.00000000,    0.75000000,       459,         0,       227,          1485,        25,    0.00000000
1944,        20,        0.0760,    1.16756440,    2.95000000,   27.85000000,    0.50000000,         0,       356,       439,          1588,        35,    0.00000000
1944,        20,        0.0890,    1.13871861,    3.10000000,   17.40000000,    0.66670000,       448,         0,       302,          1496,        29,    0.00000000
1944,        20,        0.0470,    1.22723776,    3.35000000,    6.65000000,    0.83330000,       759,         0,       152,          1185,        22,    0.00000000
1944,        20,        0.0610,    1.17192368,    3.35000000,   13.20000000,    0.75000000,       477,         0,       227,          1467,        25,    0.00000000
1944,        20,        0.0390,    1.19344443,    2.70000000,   24.00000000,    0.66670000,         0,       244,       302,          1700,        29,    0.00000000
1944,        20,        0.0200,    1.31679732,    3.05000000,   21.85000000,    0.75000000,         0,       246,       227,          1698,        25,    0.00000000
1944,        20,        0.0480,    1.21319478,    3.15000000,    8.75000000,    0.83330000,       777,         0,       152,          1167,        22,    0.00000000
1944,        20,        0.0900,    1.14954312,    3.35000000,   15.25000000,    0.66670000,       459,         0,       302,          1485,        29,    0.00000000
1944,        20,        0.0620,    1.16662026,    3.25000000,   15.10000000,    0.75000000,       494,         0,       227,          1450,        25,    0.00000000
1944,        20,        0.0490,    1.20665940,    3.05000000,    8.20000000,    0.83330000,       795,         0,       152,          1149,        22,    0.00000000
1944,        20,        0.0210,    1.32733396,    3.30000000,   17.20000000,    0.75000000,         0,       235,       227,          1709,        25,    0.00000000
1944,        20,        0.0770,    1.16472242,    2.95000000,   31.45000000,    0.50000000,         0,       347,       439,          1597,        35,    0.00000000
1944,        20,        0.0400,    1.21255463,    3.05000000,   21.10000000,    0.66670000,         0,       234,       302,          1710,        29,    0.00000000
1944,        20,        0.0500,    1.23029961,    3.40000000,    7.50000000,    0.83330000,       812,         0,       152,          1132,        22,    0.00000000
1944,        20,        0.0910,    1.13593484,    3.05000000,   19.75000000,    0.66670000,       470,         0,       302,          1474,        29,    0.00000000
1944,        20,        0.0630,    1.17200786,    3.35000000,   13.70000000,    0.75000000,       511,         0,       227,          1433,        25,    0.00000000
1944,        20,        0.0220,    1.27026417,    2.85000000,   16.05000000,    0.75000000,         0,       224,       227,          1720,        25,    0.00000000
1944,        20,        0.0410,    1.20334253,    3.00000000,   21.70000000,    0.66670000,         0,       224,       302,          1720,        29,    0.00000000
1944,        20,        0.0640,    1.16411763,    3.20000000,   14.30000000,    0.75000000,       527,         0,       227,          1417,        25,    0.00000000
1944,        20,        0.0920,    1.14710590,    3.30000000,   17.20000000,    0.66670000,       481,         0,       302,          1463,        29,    0.00000000
1944,        20,        0.0780,    1.16190438,    2.95000000,   32.45000000,    0.50000000,         0,       338,       439,          1606,        35,    0.00000000
1944,        20,        0.0230,    1.26808621,    2.95000000,   14.05000000,    0.75000000,         0,       213,       227,          1731,        25,    0.00000000
1944,        20,        0.0650,    1.17460520,    3.40000000,   12.75000000,    0.75000000,       543,         0,       227,          1401,        25,    0.00000000
1944,        20,        0.0420,    1.21275815,    3.20000000,   20.25000000,    0.66670000,         0,       213,       302,          1731,        29,    0.00000000
1944,        20,        0.0240,    1.25725741,    2.95000000,   16.00000000,    0.75000000,         0,       202,       227,          1742,        25,    0.00000000
1944,        20,        0.0930,    1.14279249,    3.20000000,   18.50000000,    0.66670000,       492,         0,       302,          1452,        29,    0.00000000
1944,        20,        0.0660,    1.17433924,    3.40000000,   12.10000000,    0.75000000,       558,         0,       227,          1386,        25,    0.00000000
1944,        20,        0.0790,    1.15722847,    2.90000000,   32.80000000,    0.50000000,         0,       328,       439,          1616,        35,    0.00000000
1944,        20,        0.0430,    1.19729894,    3.05000000,   17.75000000,    0.66670000,         0,       203,       302,          1741,        29,    0.00000000
1944,        20,        0.0940,    1.12746010,    2.85000000,   20.30000000,    0.66670000,       503,         0,       302,          1441,        29,    0.00000000
1944,        20,        0.0250,    1.23874303,    2.85000000,   20.00000000,    0.75000000,         0,       191,       227,          1753,        25,    0.00000000
1944,        20,        0.0670,    1.17699968,    3.45000000,   13.05000000,    0.75000000,       573,         0,       227,          1371,        25,    0.00000000
1944,        20,        0.0260,    1.27041384,    3.35000000,   14.40000000,    0.75000000,         0,       180,       227,          1764,        25,    0.00000000
1944,        20,        0.0440,    1.19670056,    3.10000000,   17.95000000,    0.66670000,         0,       192,       302,          1752,        29,    0.00000000
1944,        20,        0.0950,    1.14506341,    3.25000000,   18.15000000,    0.66670000,       513,         0,       302,          1431,        29,    0.00000000
1944,        20,        0.0680,    1.17487009,    3.40000000,   13.50000000,    0.75000000,       588,         0,       227,          1356,        25,    0.00000000
