code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,       s_n,       p_n,   p_n_max,           k_n,   discl_n,           FER 
4000,        20,        0.0200,    0.74382451,    0.00000000,    0.00000000,    0.85000000,        49,       206,       266,          3745,        44,    1.00000000
1944,        20,        0.1000,    0.82972502,    0.00000000,    0.00000000,    0.50000000,        16,       363,       439,          1565,        35,    1.00000000
1944,        20,        0.0200,    1.22362449,    0.00000000,    0.00000000,    0.83330000,       148,        16,       152,          1780,        22,    0.70000000
4000,        20,        0.1000,    0.91171465,    0.00000000,    0.00000000,    0.50000000,         0,       506,       864,          3494,        72,    1.00000000
1944,        20,        0.1000,    0.81712027,    0.00000000,    0.00000000,    0.50000000,        16,       378,       439,          1550,        35,    1.00000000
1944,        20,        0.0200,    1.16724887,    0.00000000,    0.00000000,    0.83330000,       148,        33,       152,          1763,        22,    0.85000000
1944,        20,        0.1000,    0.80426917,    0.00000000,    0.00000000,    0.50000000,        16,       393,       439,          1535,        35,    1.00000000
4000,        20,        0.0200,    0.69273743,    0.00000000,    0.00000000,    0.85000000,        49,       236,       266,          3715,        44,    1.00000000
1944,        20,        0.0200,    1.10977543,    0.00000000,    0.00000000,    0.83330000,       148,        50,       152,          1746,        22,    1.00000000
1944,        20,        0.1000,    0.79116443,    0.00000000,    0.00000000,    0.50000000,        16,       408,       439,          1520,        35,    1.00000000
1944,        20,        0.1000,    0.77779847,    0.00000000,    0.00000000,    0.50000000,        16,       423,       439,          1505,        35,    1.00000000
4000,        20,        0.1000,    0.90114449,    0.00000000,    0.00000000,    0.50000000,         0,       536,       864,          3464,        72,    1.00000000
1944,        20,        0.0200,    1.05117181,    0.00000000,    0.00000000,    0.83330000,       148,        67,       152,          1729,        22,    1.00000000
1944,        20,        0.1000,    0.76324462,    0.00000000,    0.00000000,    0.50000000,        16,       439,       439,          1489,        35,    1.00000000
4000,        20,        0.1000,    1.15173664,    0.00000000,    0.00000000,    0.50000000,       500,       238,       864,          3262,        72,    0.40000000
1944,        20,        0.0200,    0.99140433,    0.00000000,    0.00000000,    0.83330000,       148,        84,       152,          1712,        22,    1.00000000
4000,        20,        0.0200,    0.64081853,    0.00000000,    0.00000000,    0.85000000,        49,       266,       266,          3685,        44,    1.00000000
1944,        20,        0.0200,    0.93043797,    0.00000000,    0.00000000,    0.83330000,       148,       101,       152,          1695,        22,    1.00000000
4000,        20,        0.1000,    0.89038964,    0.00000000,    0.00000000,    0.50000000,         0,       566,       864,          3434,        72,    1.00000000
