code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,       s_n,       p_n,   p_n_max,           k_n,   discl_n,           FER 
4000,        20,        0.0650,    1.13441187,    3.10000000,   25.35000000,    0.65000000,         0,        19,       630,          3981,        60,    0.00000000
4000,        20,        0.0660,    1.12634299,    2.95000000,   29.15000000,    0.65000000,         9,         0,       630,          3991,        60,    0.00000000
4000,        20,        0.0670,    1.15637236,    3.65000000,   24.05000000,    0.65000000,        52,         0,       630,          3948,        60,    0.00000000
4000,        20,        0.0680,    1.12616419,    2.95000000,   32.40000000,    0.65000000,        93,         0,       630,          3907,        60,    0.00000000
4000,        20,        0.0690,    1.11341980,    2.65000000,   30.80000000,    0.65000000,       134,         0,       630,          3866,        60,    0.00000000
4000,        20,        0.0700,    1.14140910,    3.30000000,   30.70000000,    0.65000000,       174,         0,       630,          3826,        60,    0.00000000
4000,        20,        0.0710,    1.12035198,    2.65000000,   33.05000000,    0.60000000,         0,       193,       697,          3807,        64,    0.00000000
4000,        20,        0.0720,    1.13393788,    3.00000000,   29.60000000,    0.60000000,         0,       171,       697,          3829,        64,    0.00000000
4000,        20,        0.0730,    1.10777273,    2.45000000,   37.45000000,    0.60000000,         0,       148,       697,          3852,        64,    0.00000000
4000,        20,        0.0740,    1.11922956,    2.75000000,   30.60000000,    0.60000000,         0,       125,       697,          3875,        64,    0.00000000
4000,        20,        0.0750,    1.13027207,    3.05000000,   27.40000000,    0.60000000,         0,       102,       697,          3898,        64,    0.00000000
4000,        20,        0.0760,    1.12198324,    2.90000000,   34.25000000,    0.60000000,         0,        79,       697,          3921,        64,    0.00000000
4000,        20,        0.0770,    1.11802465,    2.85000000,   25.85000000,    0.60000000,         0,        56,       697,          3944,        64,    0.00000000
4000,        20,        0.0780,    1.13045595,    3.20000000,   28.60000000,    0.60000000,         0,        33,       697,          3967,        64,    0.00000000
4000,        20,        0.0790,    1.11832245,    2.95000000,   29.85000000,    0.60000000,         0,        10,       697,          3990,        64,    0.00000000
4000,        20,        0.0800,    1.10781237,    2.70000000,   31.95000000,    0.60000000,        21,         0,       697,          3979,        64,    0.00000000
4000,        20,        0.0810,    1.13196240,    3.30000000,   30.00000000,    0.60000000,        56,         0,       697,          3944,        64,    0.00000000
4000,        20,        0.0820,    1.12776603,    3.20000000,   26.35000000,    0.60000000,        89,         0,       697,          3911,        64,    0.00000000
4000,        20,        0.0830,    1.11778638,    2.95000000,   28.75000000,    0.60000000,       122,         0,       697,          3878,        64,    0.00000000
4000,        20,        0.0840,    1.10372856,    2.60000000,   29.50000000,    0.60000000,       154,         0,       697,          3846,        64,    0.00000000
4000,        20,        0.0850,    1.13386643,    3.35000000,   29.40000000,    0.60000000,       186,         0,       697,          3814,        64,    0.00000000
4000,        20,        0.0860,    1.12417489,    2.95000000,   41.55000000,    0.55000000,         0,       188,       817,          3812,        68,    0.00000000
4000,        20,        0.0870,    1.12258645,    2.95000000,   38.95000000,    0.55000000,         0,       165,       817,          3835,        68,    0.00000000
4000,        20,        0.0880,    1.11072999,    2.70000000,   36.65000000,    0.55000000,         0,       142,       817,          3858,        68,    0.00000000
4000,        20,        0.0890,    1.10692082,    2.65000000,   39.20000000,    0.55000000,         0,       120,       817,          3880,        68,    0.00000000
4000,        20,        0.0900,    1.11943254,    3.00000000,   36.30000000,    0.55000000,         0,        97,       817,          3903,        68,    0.00000000
4000,        20,        0.0910,    1.12003407,    3.05000000,   34.05000000,    0.55000000,         0,        73,       817,          3927,        68,    0.00000000
4000,        20,        0.0920,    1.11056091,    2.85000000,   36.75000000,    0.55000000,         0,        50,       817,          3950,        68,    0.00000000
4000,        20,        0.0930,    1.11115294,    2.90000000,   41.45000000,    0.55000000,         0,        26,       817,          3974,        68,    0.00000000
4000,        20,        0.0940,    1.10761231,    2.85000000,   33.30000000,    0.55000000,         0,         3,       817,          3997,        68,    0.00000000
4000,        20,        0.0950,    1.11116873,    2.95000000,   34.05000000,    0.55000000,        25,         0,       817,          3975,        68,    0.00000000
4000,        20,        0.0960,    1.10193244,    2.70000000,   37.10000000,    0.55000000,        54,         0,       817,          3946,        68,    0.00000000
4000,        20,        0.0970,    1.11306145,    3.00000000,   32.20000000,    0.55000000,        81,         0,       817,          3919,        68,    0.00000000
4000,        20,        0.0980,    1.09818073,    2.60000000,   37.05000000,    0.55000000,       109,         0,       817,          3891,        68,    0.00000000
4000,        20,        0.0990,    1.11498365,    3.05000000,   35.65000000,    0.55000000,       135,         0,       817,          3865,        68,    0.00000000
4000,        20,        0.1000,    1.11144130,    2.95000000,   34.25000000,    0.55000000,       162,         0,       817,          3838,        68,    0.00000000
4000,        20,        0.1010,    1.10745954,    2.85000000,   36.30000000,    0.55000000,       187,         0,       817,          3813,        68,    0.00000000
4000,        20,        0.1020,    1.11903513,    3.00000000,   38.00000000,    0.50000000,         0,       189,       864,          3811,        72,    0.00000000
4000,        20,        0.1030,    1.11758313,    3.00000000,   36.45000000,    0.50000000,         0,       166,       864,          3834,        72,    0.00000000
4000,        20,        0.1040,    1.11805492,    3.05000000,   35.60000000,    0.50000000,         0,       143,       864,          3857,        72,    0.00000000
