code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,  pass/s_n,  kost/p_n,   p_n_max,   correct/k_n,   discl_n,           FER 
10000,       200,        0.0930,    4.36988894,    8.80000000,    8.80000000,    4.36988894,         4,       100,         0,         10000,     19507,    0.00000000
10000,       200,        0.0365,    3.62331465,   11.46500000,   11.46500000,    3.62331465,         4,       100,         0,         10000,      8188,    0.00000000
10000,       200,        0.0643,    4.03054440,    9.34500000,    9.34500000,    4.03054440,         4,       100,         0,         10000,     13868,    0.00000000
10000,       200,        0.0143,    3.14234126,   13.51500000,   13.51500000,    3.14234126,         4,       100,         0,         10000,      3387,    0.00000000
10000,       200,        0.0145,    3.15166061,   13.37000000,   13.37000000,    3.15166061,         4,       100,         0,         10000,      3445,    0.00000000
10000,       200,        0.0368,    3.62752714,   11.54000000,   11.54000000,    3.62752714,         4,       100,         0,         10000,      8241,    0.00000000
10000,       200,        0.0148,    3.16070955,   13.54500000,   13.54500000,    3.16070955,         4,       100,         0,         10000,      3503,    0.00000000
10000,       200,        0.0645,    4.03331107,    9.39000000,    9.39000000,    4.03331107,         4,       100,         0,         10000,     13917,    0.00000000
10000,       200,        0.0932,    4.37281182,    8.81000000,    8.81000000,    4.37281182,         4,       100,         0,         10000,     19556,    0.00000000
10000,       200,        0.1230,    4.76369090,    5.00000000,    5.00000000,    4.76369090,         4,       100,         0,         10000,     25625,    0.00000000
10000,       200,        0.0370,    3.63166220,   11.51000000,   11.51000000,    3.63166220,         4,       100,         0,         10000,      8293,    0.00000000
10000,       200,        0.0150,    3.16746841,   13.34500000,   13.34500000,    3.16746841,         4,       100,         0,         10000,      3558,    0.00000000
10000,       200,        0.0152,    3.17350212,   13.57000000,   13.57000000,    3.17350212,         4,       100,         0,         10000,      3613,    0.00000000
10000,       200,        0.0373,    3.63712151,   11.58000000,   11.58000000,    3.63712151,         4,       100,         0,         10000,      8348,    0.00000000
10000,       200,        0.0648,    4.03651180,    9.22500000,    9.22500000,    4.03651180,         4,       100,         0,         10000,     13967,    0.00000000
10000,       200,        0.0155,    3.18125136,   13.49000000,   13.49000000,    3.18125136,         4,       100,         0,         10000,      3670,    0.00000000
10000,       200,        0.0935,    4.37529919,    8.76500000,    8.76500000,    4.37529919,         4,       100,         0,         10000,     19603,    0.00000000
10000,       200,        0.0158,    3.18890726,   13.45500000,   13.45500000,    3.18890726,         4,       100,         0,         10000,      3726,    0.00000000
10000,       200,        0.0375,    3.63971939,   11.50000000,   11.50000000,    3.63971939,         4,       100,         0,         10000,      8397,    0.00000000
10000,       200,        0.1232,    4.76745416,    5.00000000,    5.00000000,    4.76745416,         4,       100,         0,         10000,     25679,    0.00000000
10000,       200,        0.0650,    4.04017896,    9.30000000,    9.30000000,    4.04017896,         4,       100,         0,         10000,     14018,    0.00000000
10000,       200,        0.0160,    3.19567354,   13.52500000,   13.52500000,    3.19567354,         4,       100,         0,         10000,      3782,    0.00000000
10000,       200,        0.0378,    3.64495447,   11.38000000,   11.38000000,    3.64495447,         4,       100,         0,         10000,      8451,    0.00000000
10000,       200,        0.0163,    3.20282534,   13.54500000,   13.54500000,    3.20282534,         4,       100,         0,         10000,      3838,    0.00000000
10000,       200,        0.0165,    3.20925913,   13.64000000,   13.64000000,    3.20925913,         4,       100,         0,         10000,      3893,    0.00000000
10000,       200,        0.0938,    4.37771209,    8.75500000,    8.75500000,    4.37771209,         4,       100,         0,         10000,     19649,    0.00000000
10000,       200,        0.0653,    4.04341629,    9.28000000,    9.28000000,    4.04341629,         4,       100,         0,         10000,     14068,    0.00000000
10000,       200,        0.0380,    3.64912460,   11.50000000,   11.50000000,    3.64912460,         4,       100,         0,         10000,      8504,    0.00000000
10000,       200,        0.1235,    4.77065869,    5.00000000,    5.00000000,    4.77065869,         4,       100,         0,         10000,     25730,    0.00000000
10000,       200,        0.0168,    3.21854645,   13.52500000,   13.52500000,    3.21854645,         4,       100,         0,         10000,      3951,    0.00000000
10000,       200,        0.0170,    3.22532538,   13.48500000,   13.48500000,    3.22532538,         4,       100,         0,         10000,      4007,    0.00000000
10000,       200,        0.0383,    3.65315076,   11.52000000,   11.52000000,    3.65315076,         4,       100,         0,         10000,      8556,    0.00000000
10000,       200,        0.0655,    4.04698253,    9.32500000,    9.32500000,    4.04698253,         4,       100,         0,         10000,     14119,    0.00000000
10000,       200,        0.0173,    3.23091555,   13.58000000,   13.58000000,    3.23091555,         4,       100,         0,         10000,      4061,    0.00000000
10000,       200,        0.0940,    4.38070362,    8.67000000,    8.67000000,    4.38070362,         4,       100,         0,         10000,     19699,    0.00000000
10000,       200,        0.0385,    3.65727290,   11.58000000,   11.58000000,    3.65727290,         4,       100,         0,         10000,      8608,    0.00000000
10000,       200,        0.0175,    3.23671713,   13.47500000,   13.47500000,    3.23671713,         4,       100,         0,         10000,      4115,    0.00000000
10000,       200,        0.1237,    4.77404736,    5.00000000,    5.00000000,    4.77404736,         4,       100,         0,         10000,     25782,    0.00000000
10000,       200,        0.0178,    3.24549365,   13.64000000,   13.64000000,    3.24549365,         4,       100,         0,         10000,      4174,    0.00000000
10000,       200,        0.0658,    4.04990459,    9.23500000,    9.23500000,    4.04990459,         4,       100,         0,         10000,     14168,    0.00000000
10000,       200,        0.0388,    3.66103711,   11.44000000,   11.44000000,    3.66103711,         4,       100,         0,         10000,      8659,    0.00000000
10000,       200,        0.0180,    3.24967515,   13.57000000,   13.57000000,    3.24967515,         4,       100,         0,         10000,      4226,    0.00000000
10000,       200,        0.0943,    4.38335941,    8.71000000,    8.71000000,    4.38335941,         4,       100,         0,         10000,     19746,    0.00000000
10000,       200,        0.0390,    3.66608301,   11.46000000,   11.46000000,    3.66608301,         4,       100,         0,         10000,      8713,    0.00000000
10000,       200,        0.0183,    3.25706591,   13.43000000,   13.43000000,    3.25706591,         4,       100,         0,         10000,      4283,    0.00000000
10000,       200,        0.0660,    4.05331936,    9.34500000,    9.34500000,    4.05331936,         4,       100,         0,         10000,     14219,    0.00000000
10000,       200,        0.1240,    4.77743452,    5.00000000,    5.00000000,    4.77743452,         4,       100,         0,         10000,     25834,    0.00000000
