code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,  pass/s_n,  kost/p_n,   p_n_max,   correct/k_n,   discl_n,           FER 
10000,       200,        0.0312,    1.44216415,   71.63500000,   71.63500000,    0.00000000,        16,      1000,         0,         10000,      2889,    0.00000000
10000,       200,        0.0028,    1.28680019,   79.39175258,   79.39175258,    0.00000000,        16,      1000,         0,         10000,       357,    0.03000000
10000,       200,        0.0610,    1.52867898,   66.82000000,   66.82000000,    0.00000000,        16,      1000,         0,         10000,      5066,    0.00000000
10000,       200,        0.0029,    1.27510156,   79.21025641,   79.21025641,    0.00000000,        16,      1000,         0,         10000,       364,    0.02500000
10000,       200,        0.0909,    1.60713397,   63.23500000,   63.23500000,    0.00000000,        16,      1000,         0,         10000,      7062,    0.00000000
10000,       200,        0.1208,    1.65808130,   60.73000000,   60.73000000,    0.00000000,        16,      1000,         0,         10000,      8815,    0.00000000
10000,       200,        0.0313,    1.44567151,   70.27500000,   70.27500000,    0.00000000,        16,      1000,         0,         10000,      2903,    0.00000000
10000,       200,        0.0030,    1.26311829,   73.20603015,   73.20603015,    0.00000000,        16,      1000,         0,         10000,       372,    0.00500000
10000,       200,        0.0611,    1.52585720,   66.33500000,   66.33500000,    0.00000000,        16,      1000,         0,         10000,      5062,    0.00000000
10000,       200,        0.0314,    1.44581292,   69.65000000,   69.65000000,    0.00000000,        16,      1000,         0,         10000,      2911,    0.00000000
10000,       200,        0.0031,    1.27410621,   76.32828283,   76.32828283,    0.00000000,        16,      1000,         0,         10000,       386,    0.01000000
10000,       200,        0.0910,    1.60739940,   62.90500000,   62.90500000,    0.00000000,        16,      1000,         0,         10000,      7069,    0.00000000
10000,       200,        0.1209,    1.66137547,   60.28000000,   60.28000000,    0.00000000,        16,      1000,         0,         10000,      8837,    0.00000000
10000,       200,        0.0612,    1.52566677,   66.76000000,   66.76000000,    0.00000000,        16,      1000,         0,         10000,      5068,    0.00000000
10000,       200,        0.0032,    1.27337991,   76.31658291,   76.31658291,    0.00000000,        16,      1000,         0,         10000,       396,    0.00500000
10000,       200,        0.0315,    1.43979680,   69.28500000,   69.28500000,    0.00000000,        16,      1000,         0,         10000,      2906,    0.00000000
10000,       200,        0.0033,    1.26262658,   77.42857143,   77.42857143,    0.00000000,        16,      1000,         0,         10000,       403,    0.02000000
10000,       200,        0.0911,    1.60819104,   62.35000000,   62.35000000,    0.00000000,        16,      1000,         0,         10000,      7078,    0.00000000
10000,       200,        0.0316,    1.43805848,   68.87000000,   68.87000000,    0.00000000,        16,      1000,         0,         10000,      2909,    0.00000000
10000,       200,        0.0613,    1.52183676,   66.22500000,   66.22500000,    0.00000000,        16,      1000,         0,         10000,      5061,    0.00000000
10000,       200,        0.1210,    1.66228315,   60.72500000,   60.72500000,    0.00000000,        16,      1000,         0,         10000,      8847,    0.00000000
10000,       200,        0.0034,    1.29023840,   80.60000000,   80.60000000,    0.00000000,        16,      1000,         0,         10000,       422,    0.00000000
10000,       200,        0.0317,    1.44528946,   68.77000000,   68.77000000,    0.00000000,        16,      1000,         0,         10000,      2931,    0.00000000
10000,       200,        0.0035,    1.29546998,   81.03571429,   81.03571429,    0.00000000,        16,      1000,         0,         10000,       435,    0.02000000
10000,       200,        0.0912,    1.60969502,   62.53500000,   62.53500000,    0.00000000,        16,      1000,         0,         10000,      7090,    0.00000000
10000,       200,        0.0614,    1.53213351,   67.12500000,   67.12500000,    0.00000000,        16,      1000,         0,         10000,      5101,    0.00000000
10000,       200,        0.1211,    1.66359778,   61.03500000,   61.03500000,    0.00000000,        16,      1000,         0,         10000,      8858,    0.00000000
10000,       200,        0.0036,    1.29629771,   77.89500000,   77.89500000,    0.00000000,        16,      1000,         0,         10000,       446,    0.00000000
10000,       200,        0.0318,    1.43504008,   68.73500000,   68.73500000,    0.00000000,        16,      1000,         0,         10000,      2918,    0.00000000
10000,       200,        0.0037,    1.30069751,   78.46500000,   78.46500000,    0.00000000,        16,      1000,         0,         10000,       458,    0.00000000
10000,       200,        0.0615,    1.53141185,   67.30500000,   67.30500000,    0.00000000,        16,      1000,         0,         10000,      5105,    0.00000000
10000,       200,        0.0913,    1.60904331,   62.62500000,   62.62500000,    0.00000000,        16,      1000,         0,         10000,      7092,    0.00000000
10000,       200,        0.0319,    1.44328518,   69.38000000,   69.38000000,    0.00000000,        16,      1000,         0,         10000,      2941,    0.00000000
10000,       200,        0.0038,    1.28698352,   79.70500000,   79.70500000,    0.00000000,        16,      1000,         0,         10000,       463,    0.00000000
10000,       200,        0.1212,    1.66202384,   60.62000000,   60.62000000,    0.00000000,        16,      1000,         0,         10000,      8855,    0.00000000
10000,       200,        0.0616,    1.52866167,   66.06500000,   66.06500000,    0.00000000,        16,      1000,         0,         10000,      5102,    0.00000000
10000,       200,        0.0039,    1.26657966,   77.72864322,   77.72864322,    0.00000000,        16,      1000,         0,         10000,       466,    0.00500000
10000,       200,        0.0320,    1.43978942,   68.93500000,   68.93500000,    0.00000000,        16,      1000,         0,         10000,      2941,    0.00000000
10000,       200,        0.0914,    1.60954140,   62.99500000,   62.99500000,    0.00000000,        16,      1000,         0,         10000,      7100,    0.00000000
10000,       200,        0.0040,    1.29029650,   77.06500000,   77.06500000,    0.00000000,        16,      1000,         0,         10000,       485,    0.00000000
10000,       200,        0.1213,    1.66118736,   61.00000000,   61.00000000,    0.00000000,        16,      1000,         0,         10000,      8855,    0.00000000
10000,       200,        0.0617,    1.53804514,   66.79000000,   66.79000000,    0.00000000,        16,      1000,         0,         10000,      5139,    0.00000000
10000,       200,        0.0321,    1.44688906,   67.88000000,   67.88000000,    0.00000000,        16,      1000,         0,         10000,      2963,    0.00000000
10000,       200,        0.0041,    1.28384997,   78.12060302,   78.12060302,    0.00000000,        16,      1000,         0,         10000,       493,    0.00500000
10000,       200,        0.0915,    1.60598689,   62.99000000,   62.99000000,    0.00000000,        16,      1000,         0,         10000,      7089,    0.00000000
10000,       200,        0.0322,    1.45230194,   69.11000000,   69.11000000,    0.00000000,        16,      1000,         0,         10000,      2981,    0.00000000
10000,       200,        0.0618,    1.52948958,   66.75500000,   66.75500000,    0.00000000,        16,      1000,         0,         10000,      5116,    0.00000000
10000,       200,        0.0042,    1.30350940,   78.47500000,   78.47500000,    0.00000000,        16,      1000,         0,         10000,       511,    0.00000000
10000,       200,        0.1214,    1.65783518,   60.19500000,   60.19500000,    0.00000000,        16,      1000,         0,         10000,      8842,    0.00000000
10000,       200,        0.0916,    1.60792061,   62.43000000,   62.43000000,    0.00000000,        16,      1000,         0,         10000,      7103,    0.00000000
10000,       200,        0.0043,    1.27236226,   76.47738693,   76.47738693,    0.00000000,        16,      1000,         0,         10000,       508,    0.00500000
10000,       200,        0.0323,    1.45241767,   70.19000000,   70.19000000,    0.00000000,        16,      1000,         0,         10000,      2989,    0.00000000
10000,       200,        0.0619,    1.52831172,   65.70500000,   65.70500000,    0.00000000,        16,      1000,         0,         10000,      5118,    0.00000000
10000,       200,        0.0044,    1.29148322,   76.20000000,   76.20000000,    0.00000000,        16,      1000,         0,         10000,       526,    0.00000000
10000,       200,        0.0324,    1.44752855,   69.64000000,   69.64000000,    0.00000000,        16,      1000,         0,         10000,      2986,    0.00000000
10000,       200,        0.1215,    1.66219702,   60.67500000,   60.67500000,    0.00000000,        16,      1000,         0,         10000,      8870,    0.00000000
10000,       200,        0.0917,    1.60385029,   62.58500000,   62.58500000,    0.00000000,        16,      1000,         0,         10000,      7090,    0.00000000
10000,       200,        0.0045,    1.32005529,   78.95000000,   78.95000000,    0.00000000,        16,      1000,         0,         10000,       548,    0.00000000
10000,       200,        0.0620,    1.53620633,   66.82500000,   66.82500000,    0.00000000,        16,      1000,         0,         10000,      5151,    0.00000000
10000,       200,        0.0325,    1.45044468,   69.32000000,   69.32000000,    0.00000000,        16,      1000,         0,         10000,      2999,    0.00000000
10000,       200,        0.0046,    1.31036790,   79.05500000,   79.05500000,    0.00000000,        16,      1000,         0,         10000,       554,    0.00000000
10000,       200,        0.0918,    1.60858316,   62.46500000,   62.46500000,    0.00000000,        16,      1000,         0,         10000,      7117,    0.00000000
10000,       200,        0.1216,    1.66300742,   60.83000000,   60.83000000,    0.00000000,        16,      1000,         0,         10000,      8879,    0.00000000
10000,       200,        0.0621,    1.52810034,   65.85500000,   65.85500000,    0.00000000,        16,      1000,         0,         10000,      5130,    0.00000000
10000,       200,        0.0047,    1.31724482,   81.74874372,   81.74874372,    0.00000000,        16,      1000,         0,         10000,       567,    0.00500000
10000,       200,        0.0326,    1.44841461,   68.94500000,   68.94500000,    0.00000000,        16,      1000,         0,         10000,      3002,    0.00000000
10000,       200,        0.0048,    1.32419162,   78.70500000,   78.70500000,    0.00000000,        16,      1000,         0,         10000,       581,    0.00000000
10000,       200,        0.0327,    1.45260888,   69.87500000,   69.87500000,    0.00000000,        16,      1000,         0,         10000,      3017,    0.00000000
10000,       200,        0.0622,    1.53341000,   66.48000000,   66.48000000,    0.00000000,        16,      1000,         0,         10000,      5154,    0.00000000
10000,       200,        0.0919,    1.60459308,   62.99000000,   62.99000000,    0.00000000,        16,      1000,         0,         10000,      7104,    0.00000000
10000,       200,        0.1217,    1.66047892,   60.54500000,   60.54500000,    0.00000000,        16,      1000,         0,         10000,      8870,    0.00000000
10000,       200,        0.0049,    1.31277859,   79.95500000,   79.95500000,    0.00000000,        16,      1000,         0,         10000,       586,    0.00000000
10000,       200,        0.0328,    1.46502454,   70.72500000,   70.72500000,    0.00000000,        16,      1000,         0,         10000,      3050,    0.00000000
10000,       200,        0.0050,    1.30711003,   77.29000000,   77.29000000,    0.00000000,        16,      1000,         0,         10000,       593,    0.00000000
10000,       200,        0.0623,    1.53006229,   65.82500000,   65.82500000,    0.00000000,        16,      1000,         0,         10000,      5148,    0.00000000
10000,       200,        0.0920,    1.60911196,   62.73000000,   62.73000000,    0.00000000,        16,      1000,         0,         10000,      7130,    0.00000000
10000,       200,        0.0051,    1.32244653,   80.07500000,   80.07500000,    0.00000000,        16,      1000,         0,         10000,       610,    0.00000000
10000,       200,        0.1218,    1.66304788,   60.59500000,   60.59500000,    0.00000000,        16,      1000,         0,         10000,      8889,    0.00000000
10000,       200,        0.0329,    1.44991480,   69.78000000,   69.78000000,    0.00000000,        16,      1000,         0,         10000,      3026,    0.00000000
10000,       200,        0.0624,    1.53382946,   64.59000000,   64.59000000,    0.00000000,        16,      1000,         0,         10000,      5167,    0.00000000
10000,       200,        0.0052,    1.29880304,   76.13500000,   76.13500000,    0.00000000,        16,      1000,         0,         10000,       609,    0.00000000
10000,       200,        0.0330,    1.45188226,   69.33000000,   69.33000000,    0.00000000,        16,      1000,         0,         10000,      3037,    0.00000000
10000,       200,        0.0921,    1.60565750,   63.10500000,   63.10500000,    0.00000000,        16,      1000,         0,         10000,      7120,    0.00000000
10000,       200,        0.0053,    1.32770336,   80.45500000,   80.45500000,    0.00000000,        16,      1000,         0,         10000,       633,    0.00000000
10000,       200,        0.1219,    1.66155318,   60.17500000,   60.17500000,    0.00000000,        16,      1000,         0,         10000,      8885,    0.00000000
10000,       200,        0.0625,    1.52938687,   63.45500000,   63.45500000,    0.00000000,        16,      1000,         0,         10000,      5158,    0.00000000
10000,       200,        0.0331,    1.45438254,   68.33000000,   68.33000000,    0.00000000,        16,      1000,         0,         10000,      3049,    0.00000000
10000,       200,        0.0054,    1.30386495,   77.94000000,   77.94000000,    0.00000000,        16,      1000,         0,         10000,       631,    0.00000000
10000,       200,        0.0922,    1.60901074,   62.67000000,   62.67000000,    0.00000000,        16,      1000,         0,         10000,      7140,    0.00000000
10000,       200,        0.0055,    1.31673299,   79.64500000,   79.64500000,    0.00000000,        16,      1000,         0,         10000,       647,    0.00000000
10000,       200,        0.0626,    1.53280926,   64.43500000,   64.43500000,    0.00000000,        16,      1000,         0,         10000,      5176,    0.00000000
10000,       200,        0.0332,    1.45897243,   69.98000000,   69.98000000,    0.00000000,        16,      1000,         0,         10000,      3066,    0.00000000
10000,       200,        0.1220,    1.65972409,   60.82500000,   60.82500000,    0.00000000,        16,      1000,         0,         10000,      8880,    0.00000000
10000,       200,        0.0056,    1.33054554,   78.86500000,   78.86500000,    0.00000000,        16,      1000,         0,         10000,       664,    0.00000000
10000,       200,        0.0923,    1.60454045,   62.40000000,   62.40000000,    0.00000000,        16,      1000,         0,         10000,      7125,    0.00000000
10000,       200,        0.0333,    1.45430037,   69.27000000,   69.27000000,    0.00000000,        16,      1000,         0,         10000,      3063,    0.00000000
10000,       200,        0.0627,    1.53632099,   64.09000000,   64.09000000,    0.00000000,        16,      1000,         0,         10000,      5193,    0.00000000
10000,       200,        0.0057,    1.30103411,   75.94500000,   75.94500000,    0.00000000,        16,      1000,         0,         10000,       659,    0.00000000
10000,       200,        0.1221,    1.66200203,   60.72500000,   60.72500000,    0.00000000,        16,      1000,         0,         10000,      8897,    0.00000000
10000,       200,        0.0334,    1.44639006,   68.77000000,   68.77000000,    0.00000000,        16,      1000,         0,         10000,      3054,    0.00000000
10000,       200,        0.0058,    1.33006686,   81.09500000,   81.09500000,    0.00000000,        16,      1000,         0,         10000,       684,    0.00000000
10000,       200,        0.0924,    1.60857368,   62.33000000,   62.33000000,    0.00000000,        16,      1000,         0,         10000,      7148,    0.00000000
10000,       200,        0.0628,    1.53364925,   63.43500000,   63.43500000,    0.00000000,        16,      1000,         0,         10000,      5190,    0.00000000
10000,       200,        0.0059,    1.30435741,   78.15000000,   78.15000000,    0.00000000,        16,      1000,         0,         10000,       680,    0.00000000
10000,       200,        0.0335,    1.45642355,   70.90000000,   70.90000000,    0.00000000,        16,      1000,         0,         10000,      3082,    0.00000000
10000,       200,        0.1222,    1.66476709,   60.78000000,   60.78000000,    0.00000000,        16,      1000,         0,         10000,      8917,    0.00000000
10000,       200,        0.0629,    1.53401412,   64.21000000,   64.21000000,    0.00000000,        16,      1000,         0,         10000,      5198,    0.00000000
10000,       200,        0.0060,    1.31971830,   75.00000000,   75.00000000,    0.00000000,        16,      1000,         0,         10000,       698,    0.00000000
10000,       200,        0.0925,    1.61016316,   62.78500000,   62.78500000,    0.00000000,        16,      1000,         0,         10000,      7161,    0.00000000
10000,       200,        0.0336,    1.45411079,   69.68000000,   69.68000000,    0.00000000,        16,      1000,         0,         10000,      3084,    0.00000000
10000,       200,        0.0061,    1.32906895,   78.33500000,   78.33500000,    0.00000000,        16,      1000,         0,         10000,       713,    0.00000000
10000,       200,        0.0630,    1.52902760,   63.40000000,   63.40000000,    0.00000000,        16,      1000,         0,         10000,      5187,    0.00000000
10000,       200,        0.1223,    1.66159048,   60.77500000,   60.77500000,    0.00000000,        16,      1000,         0,         10000,      8905,    0.00000000
10000,       200,        0.0337,    1.45462649,   69.14000000,   69.14000000,    0.00000000,        16,      1000,         0,         10000,      3092,    0.00000000
10000,       200,        0.0926,    1.61129819,   62.82000000,   62.82000000,    0.00000000,        16,      1000,         0,         10000,      7171,    0.00000000
10000,       200,        0.0062,    1.31223432,   75.99500000,   75.99500000,    0.00000000,        16,      1000,         0,         10000,       713,    0.00000000
10000,       200,        0.0063,    1.31347491,   76.87000000,   76.87000000,    0.00000000,        16,      1000,         0,         10000,       723,    0.00000000
10000,       200,        0.0631,    1.53878879,   64.76500000,   64.76500000,    0.00000000,        16,      1000,         0,         10000,      5226,    0.00000000
10000,       200,        0.0338,    1.45355210,   68.76500000,   68.76500000,    0.00000000,        16,      1000,         0,         10000,      3097,    0.00000000
10000,       200,        0.0927,    1.61150944,   62.57500000,   62.57500000,    0.00000000,        16,      1000,         0,         10000,      7177,    0.00000000
10000,       200,        0.1224,    1.66365991,   60.61000000,   60.61000000,    0.00000000,        16,      1000,         0,         10000,      8920,    0.00000000
10000,       200,        0.0064,    1.32725406,   79.61000000,   79.61000000,    0.00000000,        16,      1000,         0,         10000,       741,    0.00000000
